datetime,CO,NO2,O3,PM25,TMP,HR,WSP,hora_del_dia,mes,dia_semana,hora_sin,hora_cos,mes_sin,mes_cos
2024-02-09 09:00:00,3.25,0.024,0.026,22.0,17.5,50.0,2.2,9.0,2.0,4,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-02-09 10:00:00,3.44,0.029,0.032,25.0,18.8,55.0,2.5,10.0,2.0,4,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-09 11:00:00,3.56,0.032,0.04,30.0,20.7,51.0,2.6,11.0,2.0,4,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-02-09 12:00:00,3.67,0.037,0.048,36.0,22.5,46.0,4.1,12.0,2.0,4,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-02-09 13:00:00,3.5,0.032,0.071,30.0,24.0,41.0,4.3,13.0,2.0,4,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-09 14:00:00,3.34,0.029,0.08,26.0,25.0,37.0,3.6,14.0,2.0,4,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-02-09 15:00:00,3.31,0.028,0.079,25.0,25.6,37.0,4.8,15.0,2.0,4,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-02-09 16:00:00,3.18,0.027,0.069,24.0,26.0,37.0,6.6,16.0,2.0,4,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-02-09 17:00:00,3.11,0.023,0.059,18.0,25.6,37.0,6.4,17.0,2.0,4,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-09 18:00:00,3.04,0.016,0.058,15.0,24.8,34.0,7.1,18.0,2.0,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-02-09 19:00:00,3.22,0.023,0.036,9.0,22.7,54.0,4.3,19.0,2.0,4,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-02-09 20:00:00,3.2,0.023,0.032,19.0,22.8,42.0,3.6,20.0,2.0,4,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-09 21:00:00,3.13,0.023,0.031,22.0,21.9,46.0,4.0,21.0,2.0,4,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-02-09 22:00:00,3.1,0.026,0.026,22.0,20.5,57.0,4.8,22.0,2.0,4,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-02-09 23:00:00,2.89,0.025,0.024,13.0,19.4,66.0,6.1,23.0,2.0,4,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-02-10 00:00:00,3.18,0.026,0.016,26.0,18.0,80.0,4.7,0.0,2.0,5,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-02-10 01:00:00,3.15,0.026,0.014,28.0,17.6,88.0,4.1,1.0,2.0,5,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-10 02:00:00,3.11,0.025,0.013,25.0,18.0,87.0,2.3,2.0,2.0,5,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-10 03:00:00,3.17,0.022,0.014,24.0,17.4,89.0,3.1,3.0,2.0,5,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-02-10 04:00:00,3.05,0.018,0.017,22.0,17.5,86.0,3.6,4.0,2.0,5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-10 05:00:00,3.16,0.022,0.012,24.0,18.0,77.0,3.7,5.0,2.0,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-02-10 06:00:00,3.24,0.023,0.009,23.0,17.1,80.0,5.2,6.0,2.0,5,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-02-10 07:00:00,3.33,0.026,0.008,29.0,19.4,71.0,2.5,7.0,2.0,5,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-10 08:00:00,3.8,0.029,0.007,28.0,19.4,70.0,1.8,8.0,2.0,5,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-02-10 09:00:00,3.99,0.035,0.011,33.0,19.3,68.0,3.0,9.0,2.0,5,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-02-10 10:00:00,3.58,0.031,0.027,41.0,19.7,67.0,3.2,10.0,2.0,5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-10 11:00:00,3.65,0.035,0.04,37.0,19.9,64.0,1.8,11.0,2.0,5,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-02-10 12:00:00,3.84,0.038,0.038,37.0,20.9,60.0,2.2,12.0,2.0,5,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-02-10 13:00:00,3.94,0.042,0.047,43.0,21.9,56.0,2.3,13.0,2.0,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-10 14:00:00,3.57,0.029,0.06,31.0,21.9,54.0,0.4,14.0,2.0,5,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-02-10 15:00:00,3.5,0.028,0.06,27.0,21.5,53.0,5.1,15.0,2.0,5,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-02-10 16:00:00,3.46,0.029,0.056,25.0,22.8,51.0,3.2,16.0,2.0,5,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-02-10 17:00:00,3.36,0.025,0.051,21.0,22.8,54.0,2.9,17.0,2.0,5,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-10 18:00:00,3.26,0.02,0.044,21.0,22.2,59.0,2.7,18.0,2.0,5,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-02-10 19:00:00,3.47,0.026,0.031,8.19063495949436,20.6,69.0,4.0,19.0,2.0,5,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-02-10 20:00:00,3.55,0.022,0.029,20.0,20.5,58.0,3.3,20.0,2.0,5,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-10 21:00:00,3.36,0.019,0.031,24.0,20.1,55.0,3.5,21.0,2.0,5,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-02-10 22:00:00,4.08,0.041,0.009,31.0,19.9,59.0,4.2,22.0,2.0,5,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-02-10 23:00:00,3.04,0.018,0.029,18.0,19.0,64.0,4.7,23.0,2.0,5,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-02-11 00:00:00,3.52,0.024,0.016,35.0,17.2,69.0,6.7,0.0,2.0,6,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-02-11 01:00:00,3.6,0.025,0.013,26.0,16.5,60.0,8.7,1.0,2.0,6,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-11 02:00:00,3.79,0.03,0.008,22.0,15.9,50.0,9.9,2.0,2.0,6,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-11 03:00:00,3.55,0.026,0.013,28.0,15.1,54.0,8.4,3.0,2.0,6,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-02-11 04:00:00,3.53,0.024,0.013,25.0,14.6,51.0,10.0,4.0,2.0,6,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-11 05:00:00,3.67,0.028,0.008,27.0,13.5,50.0,10.9,5.0,2.0,6,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-02-11 06:00:00,3.76,0.031,0.007,31.0,12.7,50.0,11.2,6.0,2.0,6,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-02-11 07:00:00,3.99,0.034,0.007,25.0,12.5,51.0,11.7,7.0,2.0,6,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-11 08:00:00,3.23,0.025,0.019,15.0,13.4,47.0,10.7,8.0,2.0,6,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-02-11 09:00:00,3.06,0.021,0.034,9.0,18.8,37.0,8.2,9.0,2.0,6,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-02-11 10:00:00,3.04,0.019,0.032,15.0,23.0,31.0,7.0,10.0,2.0,6,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-11 11:00:00,2.97,0.016,0.037,13.0,22.2,26.0,13.4,11.0,2.0,6,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-02-11 12:00:00,2.96,0.013,0.046,13.0,22.3,24.0,8.7,12.0,2.0,6,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-02-11 13:00:00,2.98,0.01,0.055,10.0,22.2,25.0,10.4,13.0,2.0,6,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-11 14:00:00,3.06,0.011,0.06,14.0,22.1,25.0,9.7,14.0,2.0,6,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-02-11 15:00:00,3.07,0.011,0.064,15.0,22.6,25.0,9.7,15.0,2.0,6,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-02-11 16:00:00,3.0,0.011,0.058,12.0,22.6,25.0,9.1,16.0,2.0,6,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-02-11 17:00:00,2.85,0.008,0.055,10.0,21.9,26.0,8.6,17.0,2.0,6,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-11 18:00:00,2.89,0.01,0.049,3.0,20.5,28.0,8.2,18.0,2.0,6,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-02-11 19:00:00,2.85,0.01,0.048,14.58522933055377,18.2,41.0,6.6,19.0,2.0,6,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-02-11 20:00:00,2.77,0.007,0.051,4.0,16.6,37.0,9.7,20.0,2.0,6,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-11 21:00:00,2.89,0.009,0.048,13.236177604387676,15.1,54.0,3.9,21.0,2.0,6,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-02-11 22:00:00,2.88,0.011,0.044,4.0,14.8,49.0,4.1,22.0,2.0,6,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-02-11 23:00:00,3.83,0.034,0.011,43.0,13.4,54.0,5.1,23.0,2.0,6,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-02-12 00:00:00,2.84,0.011,0.043,5.0,14.9,37.0,2.3,0.0,2.0,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-02-12 01:00:00,2.9,0.009,0.045,8.0,14.2,39.0,2.3,1.0,2.0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-12 02:00:00,2.85,0.01,0.041,4.0,13.7,42.0,2.3,2.0,2.0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-12 03:00:00,2.77,0.011,0.037,43.22430695984171,12.8,46.0,1.9,3.0,2.0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-02-12 04:00:00,2.73,0.013,0.029,5.0,11.9,49.0,2.2,4.0,2.0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-12 05:00:00,2.84,0.022,0.012,4.0,10.9,52.0,3.2,5.0,2.0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-02-12 06:00:00,3.02,0.024,0.007,5.0,10.2,51.0,2.9,6.0,2.0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-02-12 07:00:00,3.29,0.024,0.007,10.0,9.6,56.0,2.5,7.0,2.0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-12 08:00:00,3.39,0.021,0.011,11.0,9.1,57.0,0.5,8.0,2.0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-02-12 09:00:00,3.51,0.023,0.013,13.0,9.4,56.0,1.5,9.0,2.0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-02-12 10:00:00,3.64,0.028,0.016,13.0,10.8,48.0,3.6,10.0,2.0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-12 11:00:00,3.37,0.024,0.028,20.0,12.8,42.0,4.7,11.0,2.0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-02-12 12:00:00,3.13,0.02,0.035,14.0,14.6,37.0,5.6,12.0,2.0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-02-12 13:00:00,3.05,0.018,0.042,9.0,16.4,32.0,5.4,13.0,2.0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-12 14:00:00,3.03,0.017,0.047,11.0,18.1,26.0,6.8,14.0,2.0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-02-12 15:00:00,2.97,0.017,0.051,11.0,19.3,22.0,10.8,15.0,2.0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-02-12 16:00:00,3.09,0.022,0.048,13.0,19.2,22.0,12.2,16.0,2.0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-02-12 17:00:00,3.03,0.02,0.051,12.0,18.5,21.0,11.9,17.0,2.0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-12 18:00:00,2.93,0.017,0.047,6.0,17.5,23.0,11.6,18.0,2.0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-02-12 19:00:00,2.81,0.011,0.047,16.71589483633794,15.9,28.0,10.5,19.0,2.0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-02-12 20:00:00,2.81,0.012,0.044,4.0,14.4,35.0,9.1,20.0,2.0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-12 21:00:00,2.77,0.012,0.043,7.0,12.6,47.0,6.2,21.0,2.0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-02-12 22:00:00,2.75,0.01,0.043,2.0,11.9,45.0,7.6,22.0,2.0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-02-12 23:00:00,2.84,0.012,0.042,3.0,11.4,46.0,7.2,23.0,2.0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-02-13 00:00:00,2.67,0.007,0.045,4.0,10.1,54.0,5.4,0.0,2.0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-02-13 01:00:00,2.66,0.008,0.042,9.0,10.4,50.0,4.2,1.0,2.0,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-13 02:00:00,2.67,0.01,0.039,5.0,10.0,57.0,3.4,2.0,2.0,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-13 03:00:00,2.67,0.014,0.036,5.0,9.1,58.0,4.3,3.0,2.0,1,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-02-13 04:00:00,2.65,0.01,0.041,5.0,9.5,51.0,3.3,4.0,2.0,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-13 05:00:00,2.71,0.017,0.031,5.0,9.3,48.0,2.9,5.0,2.0,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-02-13 06:00:00,3.01,0.029,0.017,10.0,8.1,56.0,3.8,6.0,2.0,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-02-13 07:00:00,3.41,0.038,0.008,14.0,7.6,65.0,5.1,7.0,2.0,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-13 08:00:00,3.6,0.037,0.01,19.0,8.4,53.0,4.6,8.0,2.0,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2024-02-13 09:00:00,3.76,0.037,0.011,20.0,9.4,46.0,2.7,9.0,2.0,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2024-02-13 10:00:00,3.62,0.034,0.016,21.0,10.4,44.0,1.9,10.0,2.0,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-13 11:00:00,3.46,0.028,0.027,18.0,12.1,43.0,4.7,11.0,2.0,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2024-02-13 12:00:00,3.19,0.02,0.04,15.0,13.5,41.0,7.7,12.0,2.0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2024-02-13 13:00:00,3.12,0.018,0.046,15.0,14.1,44.0,8.5,13.0,2.0,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-13 14:00:00,3.1,0.018,0.049,13.0,15.6,41.0,9.3,14.0,2.0,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2024-02-13 15:00:00,3.08,0.016,0.052,15.0,17.0,41.0,10.4,15.0,2.0,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2024-02-13 16:00:00,3.11,0.017,0.045,13.0,17.7,43.0,11.2,16.0,2.0,1,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2024-02-13 17:00:00,3.05,0.015,0.043,16.0,17.5,45.0,11.2,17.0,2.0,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2024-02-13 18:00:00,2.94,0.009,0.047,9.0,16.8,48.0,9.5,18.0,2.0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2024-02-13 19:00:00,2.97,0.011,0.041,4.0,14.6,56.0,5.6,19.0,2.0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2024-02-13 20:00:00,3.0,0.014,0.035,8.0,14.2,61.0,2.8,20.0,2.0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-13 21:00:00,3.03,0.017,0.032,11.0,13.5,66.0,5.2,21.0,2.0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2024-02-13 22:00:00,2.93,0.01,0.04,8.0,12.6,75.0,4.1,22.0,2.0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2024-02-13 23:00:00,2.71,0.008,0.044,5.0,12.2,75.0,3.7,23.0,2.0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2024-02-14 00:00:00,2.92,0.017,0.03,7.0,11.6,75.0,6.8,0.0,2.0,2,0.0,1.0,0.49999999999999994,0.8660254037844387
2024-02-14 01:00:00,2.97,0.015,0.03,13.0,10.9,79.0,6.9,1.0,2.0,2,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2024-02-14 02:00:00,3.03,0.014,0.029,8.0,10.1,84.0,6.1,2.0,2.0,2,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2024-02-14 03:00:00,2.98,0.017,0.022,10.0,9.4,90.0,5.1,3.0,2.0,2,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2024-02-14 04:00:00,3.0,0.02,0.019,13.0,9.1,94.0,5.6,4.0,2.0,2,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2024-02-14 05:00:00,3.03,0.02,0.016,13.0,8.9,98.0,5.7,5.0,2.0,2,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-02-14 06:00:00,3.32,0.023,0.009,14.0,8.9,98.0,4.7,6.0,2.0,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-02-14 07:00:00,3.68,0.024,0.007,23.0,9.2,94.0,4.2,7.0,2.0,2,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
